"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2021,202101,265230,2021001129233,12792.0,2021002652301,10109,1,1,12948.0,0,0,2,53,1,4,400,0,0,10,101,1,10,200000,1,11
2021,202101,265542,2021001161047,13572.0,2021002655421,10409,1,2,15600.0,2,0,1,37,1,8,826,1,100,1,15,1,10,110000,1,11
2021,202101,265698,2021001178200,19812.0,2021002656981,90009,1,1,19812.0,0,0,2,61,6,1,100,0,0,6,64,1,10,92000,1,11
2021,202101,265698,2021001178200,19812.0,2021002656981,90009,1,2,23088.0,0,0,1,51,6,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,265854,2021001191372,10764.0,2021002658541,30509,1,1,10608.0,0,0,2,63,4,1,100,0,0,6,64,1,10,12400,1,11
2021,202101,266010,2021001209361,8580.0,2021002660101,10009,1,1,8580.0,2,0,2,37,1,1,100,0,0,10,101,1,10,41600,1,11
2021,202101,266010,2021001209361,8580.0,2021002660101,10009,1,2,8736.0,2,0,1,41,1,1,100,0,0,10,101,1,10,425000,1,11
2021,202101,266166,2021001222474,5460.0,2021002661661,10109,1,1,5304.0,0,0,1,63,4,1,100,0,0,6,65,1,10,85000,1,11
2021,202101,266166,2021001222474,5460.0,2021002661661,10109,1,3,4524.0,0,0,2,59,4,1,100,0,0,0,2,1,10,55000,1,11
2021,202101,266478,2021001248692,9360.0,2021002664781,90309,1,1,9360.0,0,0,2,56,2,1,100,0,0,10,101,1,10,96000,1,11
2021,202101,266478,2021001248692,9360.0,2021002664781,90309,1,2,9672.0,0,0,2,50,2,1,100,0,0,11,114,1,10,123000,1,11
2021,202101,266634,2021001262538,7332.0,2021002666341,10209,1,1,7332.0,0,0,2,29,6,1,100,0,0,10,101,1,10,87000,1,11
2021,202101,266946,2021001294627,18408.0,2021002669461,90309,1,1,18408.0,0,0,2,57,4,1,100,0,0,7,71,1,10,60000,1,11
2021,202101,267102,2021001309656,17316.0,2021002671021,130009,1,2,17628.0,1,0,2,63,1,1,100,0,0,6,63,1,10,32800,1,11
2021,202101,267102,2021001309656,17316.0,2021002671021,130009,1,3,28080.0,0,0,1,25,6,1,100,0,0,6,63,1,10,60000,1,11
2021,202101,267258,2021001323689,34788.0,2021002672581,110109,1,2,21684.0,2,0,1,26,1,7,700,4,460,6,61,1,10,45000,1,11
2021,202101,267414,2021001336215,7800.0,2021002674141,90409,1,1,7956.0,1,1,2,33,1,1,100,0,0,10,101,1,10,90000,1,11
2021,202101,267414,2021001336215,7800.0,2021002674141,90409,1,2,8892.0,1,1,1,34,1,1,100,0,0,11,114,1,10,76000,1,11
2021,202101,267570,2021001350867,11544.0,2021002675701,30609,1,1,11700.0,2,1,1,43,1,1,100,0,0,11,114,1,10,90000,1,11
2021,202101,267570,2021001350867,11544.0,2021002675701,30609,1,2,10452.0,2,1,2,41,1,1,100,0,0,11,114,1,10,60000,1,11
2021,202101,267882,2021001381259,10764.0,2021002678821,30309,1,2,9516.0,0,0,1,44,6,6,620,0,0,11,114,1,10,19000,1,11
2021,202101,269130,2021000198282,5772.0,2021002691301,10110,1,1,5772.0,2,0,1,54,2,2,200,0,0,5,50,1,10,42500,1,11
2021,202101,269130,2021000198282,5772.0,2021002691301,10110,1,2,13728.0,1,0,2,29,6,2,200,0,0,6,63,1,10,32000,1,11
2021,202101,269130,2021000198282,5772.0,2021002691301,10110,1,4,8112.0,0,0,2,50,6,2,200,0,0,5,50,1,10,6500,1,11
2021,202101,269286,2021000252043,14820.0,2021002692861,30010,1,2,15288.0,0,0,1,55,1,1,100,0,0,11,116,1,10,225000,1,11
2021,202101,269442,2021000305446,9828.0,2021002694421,10210,1,1,9984.0,2,1,1,43,1,1,100,0,0,10,101,1,10,80000,1,11
2021,202101,269442,2021000305446,9828.0,2021002694421,10210,1,2,7800.0,2,1,2,35,1,8,802,0,0,11,114,1,10,65000,1,11
2021,202101,269598,2021000367995,17784.0,2021002695981,20010,1,1,17784.0,0,0,1,58,4,1,100,0,0,6,65,1,10,45000,1,11
2021,202101,270378,2021000639640,19188.0,2021002703781,10410,1,1,19032.0,0,0,2,49,1,1,100,0,0,10,101,1,10,48000,1,11
2021,202101,270378,2021000639640,19188.0,2021002703781,10410,1,2,18564.0,0,0,1,52,1,1,100,0,0,5,50,1,10,50000,1,11
2021,202101,270534,2021000690736,27144.0,2021002705341,10210,1,1,27144.0,0,0,1,54,2,1,100,0,0,10,101,1,10,430000,1,11
2021,202101,270690,2021000749441,7488.0,2021002706901,20010,1,2,7488.0,0,0,1,51,2,6,663,0,0,6,63,1,10,35000,1,11
2021,202101,271002,2021000863554,9360.0,2021002710021,20010,1,1,9360.0,4,0,2,45,1,1,100,0,0,11,114,1,10,55000,1,11
2021,202101,271002,2021000863554,9360.0,2021002710021,20010,1,2,8268.0,4,0,1,46,1,1,100,0,0,7,71,1,10,160000,1,11
2021,202101,271314,2021000980731,23244.0,2021002713141,10410,1,1,23244.0,1,1,1,33,1,4,400,0,0,11,114,1,10,140000,1,11
2021,202101,271314,2021000980731,23244.0,2021002713141,10410,1,2,14196.0,1,1,2,32,1,4,400,0,0,10,101,1,10,80000,1,11
2021,202101,271626,2021001088544,15912.0,2021002716261,30010,1,1,15912.0,0,0,2,51,1,8,826,0,0,11,114,1,10,91000,1,11
2021,202101,271626,2021001088544,15912.0,2021002716261,30010,1,2,11856.0,0,0,1,56,1,8,826,0,0,10,101,1,10,95000,1,11
2021,202101,271938,2021001196466,10296.0,2021002719381,30010,1,2,13104.0,2,1,2,36,4,1,100,0,0,6,63,1,10,8000,1,11
2021,202101,272094,2021001247382,24804.0,2021002720941,30010,1,1,24804.0,1,0,2,49,6,1,100,0,0,7,71,1,10,40000,1,11
2021,202101,272094,2021001247382,24804.0,2021002720941,30010,1,2,31200.0,1,0,1,50,6,2,200,0,0,6,64,1,10,43000,1,11
2021,202101,272094,2021001247382,24804.0,2021002720941,30010,1,3,30420.0,0,0,1,22,6,8,801,0,0,6,63,1,10,3000,1,11
2021,202101,272406,2021001353919,9048.0,2021002724061,10210,1,1,8892.0,0,0,1,59,1,1,100,0,0,11,114,1,10,185000,1,11
2021,202101,272406,2021001353919,9048.0,2021002724061,10210,1,2,9516.0,0,0,2,56,1,1,100,0,0,10,101,1,10,78000,1,11
2021,202101,272562,2021001410597,9516.0,2021002725621,10110,1,2,9672.0,0,0,1,51,1,1,100,0,0,2,26,1,10,50000,1,11
2021,202101,272874,2021010066665,1716.0,2021002728741,10311,4,1,1716.0,0,0,2,21,6,2,200,0,0,7,71,1,12,2000,1,11
2021,202101,273498,2021000092966,36816.0,2021002734981,10211,1,1,36972.0,0,0,1,61,6,2,200,0,0,11,114,1,10,0,2,20
2021,202101,273654,2021000164945,3744.0,2021002736541,10311,1,1,3744.0,0,0,2,22,6,8,811,0,0,10,101,1,10,12000,1,11
2021,202101,273966,2021000297384,11700.0,2021002739661,10211,1,1,11700.0,0,0,1,32,6,1,100,0,0,11,114,1,10,105000,1,11
2021,202101,274278,2021000433889,24804.0,2021002742781,10311,1,1,24804.0,3,1,1,39,1,1,100,0,0,11,115,1,10,220000,1,11
2021,202101,274434,2021000504844,12168.0,2021002744341,10511,1,1,12168.0,0,0,2,31,6,1,100,0,0,11,115,1,10,66000,1,11
2021,202101,274434,2021000504844,12168.0,2021002744341,10511,1,2,13884.0,0,0,1,35,6,1,100,0,0,10,101,1,10,135000,1,11
2021,202101,274590,2021000567336,20280.0,2021002745901,10111,1,1,20280.0,0,0,2,49,4,2,200,0,0,11,114,1,10,156000,1,11
2021,202101,274746,2021000630109,8580.0,2021002747461,10511,1,1,8424.0,0,0,1,24,6,1,100,0,0,10,101,1,10,38000,1,11
2021,202101,274902,2021000694022,8736.0,2021002749021,10511,1,1,8736.0,0,0,2,39,6,1,100,0,0,11,116,1,10,180000,1,11
2021,202101,275058,2021000768580,18720.0,2021002750581,10311,1,1,18720.0,0,0,1,34,6,2,200,3,300,10,101,1,10,105000,1,11
2021,202101,275214,2021000835205,9672.0,2021002752141,10311,1,1,9516.0,0,0,2,38,6,1,100,0,0,10,101,1,10,175000,1,11
2021,202101,275526,2021000969459,40404.0,2021002755261,10411,1,1,40560.0,1,0,2,44,4,8,801,0,0,8,81,1,10,46000,1,11
2021,202101,275682,2021001032561,12324.0,2021002756821,10111,1,1,12324.0,2,2,2,36,1,8,835,0,0,11,114,1,14,2000,1,13
2021,202101,275682,2021001032561,12324.0,2021002756821,10111,1,2,16224.0,2,2,1,35,1,1,100,2,200,11,115,1,10,150000,1,11
2021,202101,275838,2021001100182,12168.0,2021002758381,10411,1,3,23556.0,0,0,1,19,6,8,830,0,0,7,71,1,10,1200,1,11
2021,202101,276150,2021001244330,20592.0,2021002761501,10111,1,1,20592.0,2,0,1,49,1,1,100,0,0,11,115,1,10,210000,1,11
2021,202101,276150,2021001244330,20592.0,2021002761501,10111,1,2,15600.0,2,0,2,45,1,1,100,0,0,11,115,1,10,0,1,11
2021,202101,276306,2021001316943,16380.0,2021002763061,10511,1,1,16224.0,1,0,2,46,2,2,200,0,0,8,81,1,10,50000,1,11
2021,202101,276306,2021001316943,16380.0,2021002763061,10511,1,2,17940.0,0,0,1,20,6,2,200,0,0,6,63,1,10,13900,1,11
2021,202101,277398,2021010016027,5460.0,2021002773981,570512,4,1,5460.0,0,0,1,22,6,1,100,0,0,7,71,1,12,4500,1,11
2021,202101,277710,2021010021535,1560.0,2021002777101,710112,4,1,1560.0,0,0,2,18,6,2,200,0,0,6,63,1,14,43000,1,12
2021,202101,278178,2021010031879,17004.0,2021002781781,330212,4,1,17004.0,0,0,1,19,6,1,100,0,0,8,81,1,14,6000,1,12
2021,202101,278490,2021010037784,21060.0,2021002784901,810212,4,1,21060.0,0,0,1,24,6,7,700,1,100,6,61,1,10,1000,1,11
2021,202101,279582,2021010058604,7488.0,2021002795821,330212,4,1,7488.0,0,0,1,46,6,2,200,0,0,6,64,1,10,15000,1,11
2021,202101,280362,2021010073135,12012.0,2021002803621,570212,4,1,12012.0,0,0,2,19,6,1,100,0,0,6,65,1,10,10400,1,11
2021,202101,281922,2021010102457,2808.0,2021002819221,950712,4,1,2808.0,0,0,1,31,6,1,100,0,0,6,61,1,10,33000,2,20
2021,202101,283326,2021010128311,2496.0,2021002833261,1050412,4,1,2496.0,0,0,1,61,3,8,826,2,200,3,30,1,10,25200,1,11
2021,202101,284106,2021010143277,9360.0,2021002841061,710512,4,1,9360.0,0,0,2,19,6,1,100,2,200,6,63,1,10,5000,1,11
2021,202101,284574,2021010152273,9672.0,2021002845741,310712,4,1,9672.0,0,0,1,21,6,8,826,1,100,6,63,1,14,30000,1,12
2021,202101,285042,2021000000199,72228.0,2021002850421,210312,1,1,72072.0,2,0,2,35,4,1,100,0,0,6,64,1,10,32000,1,11
2021,202101,285198,2021000002631,8112.0,2021002851981,1030812,1,1,8112.0,0,0,1,49,1,1,100,0,0,6,65,1,10,45000,1,11
2021,202101,285198,2021000002631,8112.0,2021002851981,1030812,1,2,6864.0,0,0,2,56,1,1,100,0,0,11,114,1,10,50000,1,11
2021,202101,285666,2021000009846,53352.0,2021002856661,570712,1,1,53352.0,2,0,1,54,1,8,845,4,460,6,65,1,10,52000,1,11
2021,202101,285666,2021000009846,53352.0,2021002856661,570712,1,2,51324.0,2,0,2,51,1,8,845,4,460,10,101,1,10,48000,1,11
2021,202101,285666,2021000009846,53352.0,2021002856661,570712,1,3,61932.0,0,0,1,23,6,8,845,4,460,6,65,1,10,24000,1,11
2021,202101,285666,2021000009846,53352.0,2021002856661,570712,1,4,44616.0,0,0,2,20,6,8,845,4,460,7,71,1,10,27500,1,11
2021,202101,285822,2021000012391,10140.0,2021002858221,1050312,1,1,10140.0,0,0,1,33,1,7,700,4,460,10,101,1,10,113000,1,11
2021,202101,285978,2021000014949,19344.0,2021002859781,861712,1,3,18408.0,0,0,1,26,6,8,826,3,300,6,61,1,12,9400,1,11
2021,202101,286290,2021000020054,9672.0,2021002862901,90312,1,1,9672.0,0,0,2,42,4,1,100,0,0,10,101,1,10,82000,1,11
2021,202101,286602,2021000025098,15444.0,2021002866021,90312,1,1,15444.0,0,0,1,24,6,1,100,0,0,8,81,1,10,3800,1,11
2021,202101,286758,2021000027705,12636.0,2021002867581,610012,1,1,12480.0,0,0,1,45,1,1,100,0,0,6,65,1,10,60000,1,11
2021,202101,287070,2021000032443,8892.0,2021002870701,1010312,1,2,2652.0,2,1,2,26,6,3,361,0,0,0,2,1,10,2000,1,11
2021,202101,287226,2021000034743,27144.0,2021002872261,990812,1,1,27144.0,0,0,1,58,1,1,100,0,0,11,115,1,10,71000,1,11
2021,202101,287382,2021000037333,16848.0,2021002873821,111112,1,1,16692.0,0,0,1,52,1,1,100,0,0,6,64,1,10,112000,1,11
2021,202101,287850,2021000045924,8424.0,2021002878501,950212,1,1,8424.0,2,0,1,49,1,1,100,0,0,10,101,1,10,120000,1,11
2021,202101,287850,2021000045924,8424.0,2021002878501,950212,1,2,6864.0,2,0,2,49,1,1,100,0,0,11,114,1,10,76000,1,11
2021,202101,288006,2021000048411,4524.0,2021002880061,610012,1,1,4524.0,2,2,1,26,6,3,360,1,100,6,63,1,10,40000,1,11
2021,202101,288006,2021000048411,4524.0,2021002880061,610012,1,2,6396.0,2,2,2,25,6,3,360,1,100,6,63,1,10,31000,1,11
2021,202101,288162,2021000051034,7488.0,2021002881621,1270412,1,1,7644.0,1,0,1,40,1,8,826,2,200,8,81,1,10,1100,1,11
2021,202101,288162,2021000051034,7488.0,2021002881621,1270412,1,2,9048.0,1,0,2,40,1,8,845,2,200,6,64,1,10,19600,1,11
2021,202101,288162,2021000051034,7488.0,2021002881621,1270412,1,3,7488.0,0,0,2,19,6,1,100,2,200,6,63,1,10,3200,1,11
2021,202101,288162,2021000051034,7488.0,2021002881621,1270412,1,4,17784.0,0,0,1,21,6,2,200,0,0,6,63,1,10,6600,1,11
2021,202101,288318,2021000053287,27924.0,2021002883181,990712,1,2,26988.0,1,1,2,26,1,2,200,0,0,7,71,1,10,30000,1,11
2021,202101,288630,2021000058903,9516.0,2021002886301,1050312,1,1,9516.0,1,0,2,44,4,1,100,0,0,6,65,1,10,70000,1,11
2021,202101,288630,2021000058903,9516.0,2021002886301,1050312,1,2,8580.0,0,0,2,20,6,1,100,0,0,6,63,1,10,8000,1,11
2021,202101,288786,2021000061510,11856.0,2021002887861,1170412,1,1,11700.0,0,0,1,32,1,1,100,0,0,11,116,1,10,50000,1,11
2021,202101,288786,2021000061510,11856.0,2021002887861,1170412,1,2,20592.0,0,0,2,31,1,1,100,4,414,11,114,1,10,70000,1,11
2021,202101,288942,2021000064194,13104.0,2021002889421,50012,1,1,13260.0,2,2,2,34,1,1,100,0,0,6,63,1,10,28000,1,11
2021,202101,288942,2021000064194,13104.0,2021002889421,50012,1,2,15444.0,2,2,1,36,1,1,100,0,0,10,101,1,10,70000,1,11
2021,202101,289098,2021000066536,8112.0,2021002890981,90112,1,1,8112.0,0,0,1,54,6,1,100,0,0,10,101,1,10,34000,1,11
2021,202101,289254,2021000069015,21216.0,2021002892541,950512,1,1,21216.0,0,0,2,27,6,1,100,0,0,10,101,1,10,70000,1,11
2021,202101,289566,2021000074035,12480.0,2021002895661,950212,1,2,13104.0,0,0,2,62,1,1,100,0,0,0,2,1,10,790,1,11
2021,202101,289722,2021000076880,13728.0,2021002897221,310312,1,1,13572.0,1,0,2,50,1,8,826,4,428,10,101,1,10,20000,1,11
2021,202101,289722,2021000076880,13728.0,2021002897221,310312,1,2,18720.0,1,0,1,56,1,8,826,4,428,10,101,1,10,20000,1,11
2021,202101,289722,2021000076880,13728.0,2021002897221,310312,1,3,12792.0,0,0,1,25,6,8,826,4,428,7,71,1,10,17000,1,11
2021,202101,289878,2021000079260,29328.0,2021002898781,1030612,1,1,29328.0,0,0,1,25,6,1,100,0,0,10,101,1,10,55000,1,11
2021,202101,290034,2021000081629,9516.0,2021002900341,230012,1,5,5304.0,0,0,1,32,6,2,200,0,0,6,63,1,10,30000,1,11
2021,202101,290346,2021000086627,6708.0,2021002903461,950512,1,1,6552.0,0,0,1,38,4,1,100,0,0,10,101,1,10,92000,1,11
2021,202101,290346,2021000086627,6708.0,2021002903461,950512,1,2,9204.0,0,0,2,31,6,1,100,0,0,10,101,1,10,100000,1,11
2021,202101,290970,2021000096769,22776.0,2021002909701,990512,1,1,22776.0,0,0,1,60,6,1,100,0,0,6,63,1,10,0,1,11
2021,202101,291282,2021000102033,7020.0,2021002912821,1110112,1,1,6864.0,0,0,2,58,4,1,100,0,0,7,71,1,10,37500,1,11
2021,202101,291438,2021000104446,12012.0,2021002914381,110312,1,1,12012.0,0,0,1,62,1,1,100,0,0,7,71,1,10,145000,1,11
2021,202101,291438,2021000104446,12012.0,2021002914381,110312,1,2,11388.0,0,0,2,61,1,1,100,0,0,10,101,1,10,43000,1,11
2021,202101,291750,2021000109778,11232.0,2021002917501,1010212,1,2,7956.0,1,0,2,43,4,1,100,0,0,6,65,1,10,60000,1,11
2021,202101,291906,2021000112606,6552.0,2021002919061,990712,1,1,6552.0,0,0,2,58,5,1,100,0,0,6,61,1,10,34000,1,11
2021,202101,292062,2021000115109,4836.0,2021002920621,570612,1,1,4836.0,2,0,2,55,1,1,100,0,0,10,101,1,10,95000,1,11
2021,202101,292062,2021000115109,4836.0,2021002920621,570612,1,2,4212.0,2,0,1,57,1,1,100,0,0,7,71,1,10,125000,1,11
2021,202101,292062,2021000115109,4836.0,2021002920621,570612,1,3,4680.0,0,0,2,22,6,1,100,0,0,8,81,1,10,10000,1,11
2021,202101,292530,2021000123346,68172.0,2021002925301,830112,1,2,61932.0,0,0,2,62,1,1,100,0,0,6,63,1,10,50000,1,11
2021,202101,292842,2021000128957,5616.0,2021002928421,570812,1,1,5616.0,0,0,2,24,1,1,100,0,0,10,101,1,10,50000,1,11
2021,202101,292842,2021000128957,5616.0,2021002928421,570812,1,2,8112.0,0,0,1,32,1,1,100,0,0,6,63,1,10,50000,1,11
2021,202101,292998,2021000131523,13728.0,2021002929981,310712,1,1,13884.0,0,0,1,30,6,1,100,0,0,6,63,1,10,40000,1,11
2021,202101,292998,2021000131523,13728.0,2021002929981,310712,1,2,12948.0,0,0,2,26,6,1,100,0,0,6,63,1,10,41000,1,11
2021,202101,293154,2021000134198,9360.0,2021002931541,50012,1,2,8268.0,0,0,1,61,1,1,100,0,0,6,63,1,10,55000,1,11
2021,202101,293466,2021000140033,33696.0,2021002934661,1050112,1,1,33852.0,3,0,2,45,1,1,100,0,0,7,71,1,10,57000,1,11
2021,202101,293466,2021000140033,33696.0,2021002934661,1050112,1,2,44928.0,3,0,1,52,1,1,100,0,0,10,101,1,10,71000,1,11
2021,202101,293466,2021000140033,33696.0,2021002934661,1050112,1,3,39780.0,0,0,1,23,6,1,100,0,0,10,101,1,10,15000,1,11
2021,202101,293466,2021000140033,33696.0,2021002934661,1050112,1,4,39780.0,0,0,1,21,6,1,100,0,0,10,101,1,10,11000,1,11
2021,202101,294402,2021000155672,18720.0,2021002944021,970112,1,1,18720.0,0,0,2,51,1,1,100,0,0,7,71,1,10,110000,1,11
2021,202101,294402,2021000155672,18720.0,2021002944021,970112,1,2,13416.0,0,0,1,56,1,8,802,0,0,10,101,1,10,0,2,20
2021,202101,294870,2021000163518,6240.0,2021002948701,310612,1,1,6240.0,0,0,1,56,6,2,200,0,0,10,101,1,10,60000,1,11
2021,202101,295182,2021000168554,8268.0,2021002951821,990912,1,1,8268.0,0,0,1,65,1,1,100,0,0,6,63,1,10,39400,2,20
2021,202101,295650,2021000176677,8112.0,2021002956501,710312,1,2,8268.0,0,0,1,61,1,1,100,0,0,6,65,1,10,20000,1,11
2021,202101,295806,2021000179233,9516.0,2021002958061,111012,1,1,9516.0,1,0,2,42,6,2,200,0,0,10,101,1,10,62000,1,11
2021,202101,295806,2021000179233,9516.0,2021002958061,111012,1,2,16692.0,0,0,1,26,6,7,700,0,0,6,63,1,10,9000,1,11
2021,202101,296274,2021000187514,13884.0,2021002962741,190012,1,1,13884.0,0,0,1,42,6,7,700,2,200,6,63,1,10,18000,2,20
2021,202101,296430,2021000189876,37752.0,2021002964301,810112,1,1,37752.0,0,0,1,55,1,1,100,0,0,7,71,1,10,130000,1,11
2021,202101,296430,2021000189876,37752.0,2021002964301,810112,1,2,33540.0,0,0,2,53,1,1,100,0,0,8,81,1,10,4000,1,11
2021,202101,296898,2021000197894,26520.0,2021002968981,862412,1,2,32136.0,0,0,1,34,6,8,826,4,413,2,23,1,10,53000,1,11
2021,202101,297054,2021000200231,5148.0,2021002970541,150012,1,1,4992.0,0,0,2,50,4,1,100,0,0,6,64,1,10,0,1,11
2021,202101,297522,2021000208067,57720.0,2021002975221,310512,1,1,57876.0,0,0,1,29,6,1,100,0,0,10,101,1,10,52000,2,20
2021,202101,297522,2021000208067,57720.0,2021002975221,310512,1,2,65052.0,0,0,1,28,6,1,100,0,0,10,101,1,14,65000,1,12
2021,202101,297990,2021000216207,27612.0,2021002979901,110212,1,1,27612.0,0,0,2,36,6,1,100,0,0,6,65,1,10,22000,1,11
2021,202101,298302,2021000221322,18876.0,2021002983021,190012,1,1,18720.0,1,0,1,63,1,1,100,0,0,6,63,1,10,51000,2,20
2021,202101,298302,2021000221322,18876.0,2021002983021,190012,1,3,30420.0,0,0,1,40,6,1,100,0,0,6,63,1,10,12900,1,11
2021,202101,298458,2021000224277,17940.0,2021002984581,570212,1,1,17940.0,0,0,2,26,1,9,907,4,426,10,101,1,10,10000,1,11
2021,202101,298458,2021000224277,17940.0,2021002984581,570212,1,2,21684.0,0,0,1,25,1,8,818,0,0,10,101,1,10,2000,1,11
2021,202101,298614,2021000226825,13260.0,2021002986141,1170312,1,1,13104.0,0,0,1,57,1,1,100,0,0,8,81,1,10,125000,1,11
2021,202101,298926,2021000231775,22620.0,2021002989261,570712,1,1,22464.0,4,2,2,32,1,8,845,0,0,10,101,1,10,38500,1,11
2021,202101,298926,2021000231775,22620.0,2021002989261,570712,1,2,26676.0,4,2,1,31,1,2,200,0,0,6,63,1,10,58000,1,11
2021,202101,299082,2021000234369,7176.0,2021002990821,1030712,1,1,7020.0,0,0,1,57,6,1,100,0,0,10,101,1,10,255000,1,11
2021,202101,299238,2021000237291,12168.0,2021002992381,690312,1,1,12168.0,0,0,1,47,2,1,100,0,0,11,115,1,10,165000,1,11
2021,202101,299394,2021000240227,22620.0,2021002993941,330112,1,1,22620.0,1,0,2,51,3,2,200,0,0,10,101,1,10,22000,1,11
2021,202101,300174,2021000253808,11076.0,2021003001741,861712,1,1,10920.0,0,0,2,37,6,7,700,3,300,10,101,1,10,100000,1,11
2021,202101,300642,2021000261398,13884.0,2021003006421,570712,1,1,13728.0,3,0,2,36,6,8,826,2,200,6,65,1,10,45000,1,11
2021,202101,300954,2021000267056,2964.0,2021003009541,690312,1,1,2964.0,1,0,2,46,4,1,100,0,0,7,71,1,10,50000,1,11
2021,202101,301110,2021000269843,18096.0,2021003011101,1030612,1,1,18096.0,0,0,2,34,6,7,700,2,200,11,114,1,10,120000,1,11
2021,202101,301266,2021000272331,9516.0,2021003012661,330112,1,1,9360.0,2,0,1,37,1,1,100,0,0,11,114,1,10,90000,1,11
2021,202101,301266,2021000272331,9516.0,2021003012661,330112,1,2,7176.0,2,0,2,37,1,1,100,0,0,11,114,1,12,54000,1,11
2021,202101,301578,2021000277556,49608.0,2021003015781,10212,1,1,49608.0,1,1,1,24,6,2,200,0,0,7,71,1,10,26800,1,11
2021,202101,302046,2021000284640,15600.0,2021003020461,970112,1,1,15600.0,0,0,2,47,4,1,100,2,200,6,63,1,10,27000,1,11
2021,202101,302202,2021000287555,15132.0,2021003022021,310112,1,1,15132.0,0,0,2,64,1,1,100,0,0,6,63,1,10,48000,1,11
2021,202101,302202,2021000287555,15132.0,2021003022021,310112,1,2,13572.0,0,0,1,62,1,1,100,0,0,6,65,1,10,49000,1,11
2021,202101,302358,2021000290169,13104.0,2021003023581,970212,1,1,13104.0,2,1,1,37,1,1,100,0,0,6,63,1,10,6800,2,20
2021,202101,302670,2021000295246,16068.0,2021003026701,50012,1,1,16068.0,0,0,1,27,1,2,200,0,0,10,101,1,10,105000,1,11
2021,202101,302670,2021000295246,16068.0,2021003026701,50012,1,2,17316.0,0,0,2,24,1,2,200,0,0,10,101,1,10,3400,1,11
2021,202101,302826,2021000297544,21216.0,2021003028261,110112,1,2,24492.0,1,1,2,41,6,1,100,0,0,10,101,1,10,65000,1,11
2021,202101,302826,2021000297544,21216.0,2021003028261,110112,1,3,24492.0,0,0,2,39,6,1,100,0,0,10,101,1,10,18000,1,11
2021,202101,302982,2021000300090,15756.0,2021003029821,110812,1,1,15756.0,0,0,1,47,6,2,200,0,0,6,64,1,10,38000,1,11
2021,202101,303450,2021000308235,24180.0,2021003034501,310212,1,1,24180.0,0,0,1,31,6,1,100,0,0,7,71,1,10,30000,1,11
2021,202101,303606,2021000310846,5304.0,2021003036061,1030512,1,1,5304.0,1,0,2,51,1,3,310,0,0,6,63,1,10,45000,1,11
2021,202101,303606,2021000310846,5304.0,2021003036061,1030512,1,2,14976.0,1,0,1,52,1,1,100,0,0,11,114,1,10,56000,1,11
2021,202101,303762,2021000313199,16224.0,2021003037621,690112,1,1,16068.0,0,0,1,41,1,1,100,0,0,10,101,1,10,8800,1,11
2021,202101,303918,2021000315637,8112.0,2021003039181,570112,1,2,8892.0,1,0,2,65,1,1,100,0,0,10,101,1,10,35000,1,11
2021,202101,303918,2021000315637,8112.0,2021003039181,570112,1,3,11544.0,0,0,1,32,4,1,100,0,0,6,64,1,10,18000,2,20
2021,202101,304230,2021000321040,12012.0,2021003042301,1270412,1,3,15600.0,0,0,1,27,6,1,100,0,0,6,63,1,10,11000,1,11
2021,202101,304386,2021000323598,22776.0,2021003043861,90312,1,1,22776.0,0,0,2,34,4,1,100,0,0,10,101,1,10,125000,1,11
2021,202101,304386,2021000323598,22776.0,2021003043861,90312,1,2,24492.0,0,0,1,44,4,1,100,0,0,10,101,1,10,95000,2,20
2021,202101,304542,2021000326236,13728.0,2021003045421,1030112,1,2,16848.0,0,0,1,55,1,1,100,0,0,11,116,1,10,502000,1,11
2021,202101,304542,2021000326236,13728.0,2021003045421,1030112,1,3,21840.0,0,0,2,38,6,8,826,4,460,7,71,1,10,67000,1,11
2021,202101,304698,2021000328593,8892.0,2021003046981,110212,1,1,8736.0,0,0,2,56,4,2,200,0,0,10,101,1,10,76000,1,11
2021,202101,305010,2021000334020,14352.0,2021003050101,110812,1,1,14352.0,1,0,2,46,1,1,100,0,0,8,81,1,10,60000,1,11
2021,202101,305010,2021000334020,14352.0,2021003050101,110812,1,2,14820.0,1,0,1,53,1,1,100,0,0,11,114,1,10,8000,1,11
2021,202101,305166,2021000336737,7020.0,2021003051661,990912,1,2,7332.0,1,0,2,57,1,8,826,4,423,11,114,1,10,36400,1,11
2021,202101,305322,2021000339417,8112.0,2021003053221,990612,1,1,8112.0,0,0,1,64,6,1,100,0,0,10,101,1,10,9500,1,11
2021,202101,305634,2021000344470,7020.0,2021003056341,1010112,1,2,4992.0,2,0,2,55,1,2,200,0,0,6,63,1,10,9900,1,11
2021,202101,306102,2021000352376,11232.0,2021003061021,90112,1,1,11232.0,2,0,2,44,1,1,100,0,0,8,81,1,10,40000,1,11
